protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s51_n300,300,0.8335453333333334,644.436,1676,-98.18702116217382,4.0500284194946286,0.6951082191508656,0.8266666666666667,3.401694796480022,2051.5972886636578,7,4.808351961939483,0.5650727562700171,-130.560139424358,17.444263458251953,2.978218
s51_n400,400,0.8190155000000001,945.616,1768,-148.97282143283425,4.0500284194946286,0.5237676461742921,0.4025,3.3823456364964284,2374.8515938206924,3,4.228995803538791,0.3962521054837685,-203.61195140091345,21.150781631469727,2.738854
s51_n500,500,0.8015165999999999,1428.79,549,-84.89516568346117,4.0500284194946286,0.573275370683638,0.574,3.608433009094855,2115.188035036137,8,9.175263037896281,0.12120968765023106,-113.40037971037071,22.862075805664062,0.931768
s52_n300,300,0.8249186666666667,567.922,240,-101.12239773004661,4.0500284194946286,0.6327751240595751,0.8333333333333334,3.439817674823826,2720.0382460351043,8,6.081603198606003,0.001848226481181271,-129.26261663833458,17.594375610351562,2.810962
s52_n400,400,0.8206002499999999,1011.27,49,-123.69675608742534,4.0500284194946286,0.6519702310584945,0.76,3.7358995437010765,2523.2673340553506,9,4.663123289343489,3.026888354892683,-181.56155745740722,20.694591522216797,3.296951
s52_n500,500,0.775912,1408.85,187,-94.51867182396252,4.0500284194946286,0.2521278954127686,0.154,3.489238471713693,4783.105575828203,19,10.585205664075726,1.3459159593808483,-133.5099279153247,23.265466690063477,0.214820
s53_n300,300,0.841604,496.61,15,-104.8477961539157,4.0500284194946286,0.8628392365753249,0.9633333333333334,3.308351600605615,1348.8890043337808,4,2.2026011847095686,0.27721468653700204,-142.29314564631463,17.130502700805664,3.790086
s53_n400,400,0.8131165000000001,1049.92,752,-148.04719487943774,4.0500284194946286,0.36100010427940576,0.16,3.302274813889907,2944.895107343481,10,2.5858213254764832,2.2293124329226424,-204.07133279389362,20.560091018676758,3.241071
s53_n500,500,0.820958,1112.97,304,-112.96123349382015,4.0500284194946286,0.643479371574181,0.748,3.2356047115708484,1505.6321355087146,4,3.761829717678483,0.0014369572652559808,-142.032682951734,24.57172393798828,2.655620
s54_n300,300,0.8201153333333334,969.106,193,-115.88268503473405,4.0500284194946286,0.609164093404046,0.62,3.3487441307351196,1727.4777351437156,1,1.737425359730205,0.0970389589662608,-151.05233159970862,18.22337532043457,2.733086
s54_n400,400,0.8257282499999999,1023.27,404,-130.31502725066912,4.0500284194946286,0.7540065452164941,0.9075,3.621723378978203,1772.6359505994956,3,4.157746100109755,0.8529380032162606,-191.04237199525878,21.528919219970703,2.827297
s54_n500,500,0.8034836000000001,1400.49,11,-53.420194701193104,4.0500284194946286,0.5762862210774945,0.742,2.965879734414077,1984.578991920098,5,5.482290690819432,0.0,-64.46577656888846,22.081960678100586,0.906169
s55_n300,300,0.8240756666666667,489.679,1889,-83.88439005944248,4.0500284194946286,0.6953977045383115,0.8633333333333333,3.596812369065186,2238.0522082239213,7,6.090529588622304,0.7824776273487136,-112.90774567649052,18.13785171508789,2.500804
s55_n400,400,0.7987767499999999,988.173,1425,-89.68691397704049,4.0500284194946286,0.35010520068908835,0.1325,3.848958771066365,4862.513089152201,15,13.146645482143919,5.030635248196617,-123.8011948181149,21.218692779541016,1.323764
s55_n500,500,0.8319094,1076.7,1134,-185.35614971081347,4.0500284194946286,0.6978035504859956,0.742,3.4915185144589493,2069.165337723325,4,2.5192300009577333,0.867444507938811,-268.3719923116376,21.794408798217773,3.891807
s56_n300,300,0.8603430000000001,629.058,522,-159.8314480840419,4.0500284194946286,0.9159710097529518,1.0,2.944763895701427,1112.2204455063047,1,0.9692480066996305,0.0,-215.60875508332552,19.10105323791504,5.780584
s56_n400,400,0.7949955,516.273,1906,-100.7424393902702,4.0500284194946286,0.4377213571047955,0.22,3.3499835924667707,2401.3377825994885,5,9.09498699371773,0.011380489330016392,-129.134224498114,23.766170501708984,2.219339
s56_n500,500,0.8354286,594.627,99,-194.31080268007864,4.0500284194946286,0.7959374458417323,0.954,3.209507731870661,1481.6769984881782,4,1.7646527363797069,0.08700153690889302,-280.0864304738067,23.67633819580078,5.157636
s57_n300,300,0.830385,684.296,441,-118.9424110647965,4.0500284194946286,0.6912970290252373,0.8233333333333334,3.386642885761124,1594.7004030780438,1,2.349430179023703,0.11340066424095359,-142.36373883258273,18.06585693359375,3.853290
s57_n400,400,0.81847,620.944,397,-109.74739974635744,4.0500284194946286,0.6177294055395973,0.625,3.6291280417897784,2760.89448254278,9,8.961040245102815,0.06043781114384437,-130.9823645864591,19.14138412475586,3.038427
s57_n500,500,0.7995269999999999,1327.3,1113,-93.20362968046217,4.0500284194946286,0.3169716514967413,0.098,3.067989228901599,2797.838574249111,7,2.9950372511221253,1.9136534645828347,-128.12962429306117,21.940683364868164,0.876034
