protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s45_n400,400,0.80478125,839.268,201,-28.42957837835843,5.11610050201416,0.6532697022659246,0.82,3.7178069600888177,1106.9318682102748,1,3.137772650728832,40.70924322151809,-71.43101550385883,19.223831176757812,2.756717
s45_n500,500,0.811345,749.195,1040,-24.397884294822305,5.353460121154785,0.39406634843897714,0.178,3.752236641610291,2886.3052524346554,4,8.358955508883948,75.89862029402614,-87.08044262674872,24.035017013549805,3.316993
s46_n300,300,0.8059670000000001,489.22,1260,-38.95188501346183,4.23395938873291,0.4262384325933116,0.3,3.584353526680815,1504.2638477997618,4,5.244472092705777,16.76297004860451,-72.28887913196571,17.894533157348633,2.308163
s46_n400,400,0.7697350000000001,1863.82,1418,-10.396164436588329,4.589828300476075,0.2572413152758681,0.0,3.5666910252938755,5259.41139898633,24,15.285088731499311,15.499394427557155,-13.083116225157031,19.846561431884766,0.550987
s46_n500,500,0.8065935999999999,559.733,42,-2.955561812162742,6.50024356842041,0.5801385225562956,0.758,3.5498405707822633,679.5417777699514,1,0.15512784600462887,43.98686290259549,-55.80849531415409,23.824893951416016,1.488259
s47_n300,300,0.7990386666666668,579.418,2775,-15.776857049143445,4.969512748718262,0.37178160083759393,0.16666666666666666,3.434359308209314,1789.3372342863538,6,5.009041127912432,32.011007074712474,-47.77782313360011,17.289901733398438,2.529855
s47_n400,400,0.79727975,482.278,42,8.594970959720698,9.432772254943849,0.47394627179384174,0.4225,3.482135689122851,612.6542364265601,1,1.8629755966436612,127.29418584064175,-88.43365305405779,20.729280471801758,5.780395
s47_n500,500,0.7857428,1153.99,634,1.4535306368536078,8.328622245788573,0.28400796044492677,0.038,2.1353243038612737,972.6287433827122,3,0.9276555017311732,12.017590862762946,-4.0376164686554255,23.336650848388672,-3.332703
s48_n300,300,0.7997760000000002,529.342,844,-12.810861936749447,5.24910373687744,0.18943322514599287,0.0,3.8580698249942644,2076.137829171128,7,4.058498348890964,45.81550563931704,-59.9782018378891,18.06930160522461,1.740179
s48_n400,400,0.8219850000000001,1055.01,1244,-59.04057862320711,4.273178291320801,0.3980393706348934,0.1775,3.654944041767376,1900.0869249159746,5,4.485143649297415,24.06600291548183,-117.78351880983355,20.531110763549805,2.664128
s48_n500,500,0.7951746000000001,1419.96,4752,62.71556452151863,10.023624992370607,0.19998666674324278,0.004,3.618569958521281,2859.7914235458825,7,11.390146798173925,151.45375439014896,-11.56529950697038,21.496660232543945,0.372382
s49_n300,300,0.7707376666666668,894.748,2226,6.193535508868935,9.846981620788572,0.38465918047729536,0.08666666666666667,3.5088228021947443,2021.0163125390898,6,6.772673716605281,14.012227027746277,-7.08428034720422,17.386716842651367,0.289656
s49_n400,400,0.7849842499999999,643.448,575,-6.197280970093928,5.391655921936036,0.32281041326850984,0.1225,3.9765143863370214,4228.659093803912,11,12.517327278795811,46.66079290881349,-37.507450491954934,20.294057846069336,1.538404
s49_n500,500,0.8065656000000001,1040.03,3518,-0.26856652113897894,6.849121284484863,0.06234659085689414,0.0,3.0670369753288695,1352.3152276940573,1,2.218298865122666,89.71047391462889,-79.72357673725111,23.246326446533203,0.832289
s50_n300,300,0.7787946666666666,590.393,1041,-5.89973310102523,5.671872138977051,0.22962597487586747,0.03,4.031127533112768,2699.0710149209262,10,9.897201989489982,34.26760674674956,-29.22147834462446,17.910789489746094,0.769152
s50_n400,400,0.80787125,932.693,581,-49.1827731689439,4.564648628234863,0.5775582462614378,0.7325,3.8703226328173166,1649.7528638738916,2,5.007829391180364,18.57868237377059,-91.31321024196396,20.80830955505371,2.694506
s50_n500,500,0.7830423999999999,951.369,6131,-0.20412541214591307,5.57001667022705,0.16880073069802418,0.0,2.2146230757247474,9876.431757287677,25,65.36542321842317,0.0,0.0,20.62113380432129,1.127686
s51_n300,300,0.7970593333333333,532.791,1359,-5.214788872367194,5.474584007263183,0.37687772940402386,0.13,3.5131303690947533,1535.0130009882598,4,5.374973724675159,41.984127517379655,-39.948206601310815,17.418922424316406,2.790461
s51_n400,400,0.79724675,902.836,4443,-0.4169188066141345,6.69849796295166,0.07835485016352392,0.0,3.442961290235761,2284.443808646612,5,4.554440946958664,72.76303398846595,-58.5054864942656,21.160898208618164,0.873695
s51_n500,500,0.7821269999999999,1602.05,54,-10.395055866231829,4.627683067321779,0.47441408967464616,0.33,3.6516194548192287,1929.5297622229214,5,8.437858869667028,9.01065050621189,-36.47121534584446,22.8516845703125,-0.525899
s52_n300,300,0.7932183333333334,542.144,1359,-18.14373086240939,4.732209968566894,0.31990885931609764,0.05333333333333334,3.6590097803230064,2222.0211293388966,6,6.400529966517584,31.132779416876563,-50.32113793332222,17.589309692382812,2.029300
s52_n400,400,0.8087375,958.75,1623,-33.00612689130652,4.6418359756469725,0.29304496169832356,0.09,3.8964508062502277,2268.3116769072844,4,5.379022236931376,44.49988751675229,-90.42086033134345,20.67962074279785,2.029856
s52_n500,500,0.7893742,877.784,0,-13.76187551887331,5.104277992248535,0.15542492757890197,0.094,3.431139590133294,1347.121915757823,1,1.8260018958181317,72.0515744258167,-69.9811275073466,23.254066467285156,2.252373
s53_n300,300,0.8123076666666667,472.19,666,-42.67243369001509,4.1734827041625975,0.6250258495452882,0.8133333333333334,3.479138310242578,1091.4104906044208,2,3.5708197415947818,15.631856125430064,-82.64222691731058,17.12646484375,2.628846
s53_n400,400,0.8076115,831.385,2457,53.52236126426541,9.832089424133297,0.07537671169569787,0.0,3.1341239558628096,1350.28747053195,2,1.785191306800142,133.1117516021942,-26.66991183905349,20.5501651763916,1.588863
s53_n500,500,0.7932254,1227.71,1217,0.5177607951240208,7.854070472717285,0.47436784981221447,0.32,3.2141244024114513,1250.2074250360824,2,3.7611678498129586,17.634404544982296,-11.33256862886149,24.525672912597656,0.364567
s54_n300,300,0.7952003333333334,1075.66,651,-16.06729099617641,4.948652839660644,0.07657753153405554,0.0,3.4852274546246345,1505.9012783016362,1,2.2216674415886537,33.9749204077527,-61.75448101800234,18.212425231933594,0.094699
s54_n400,400,0.7910165,897.732,1064,-30.830630445440754,4.686454582214354,0.33474872354782276,0.125,3.8409205313563004,1315.4525687742216,1,3.7591556849474013,40.2901552610619,-86.10101663993352,21.55402183532715,2.240242
s54_n500,500,0.7925650000000001,1658.55,51,-2.5182610516171433,4.0500284194946286,0.5315431287380274,0.566,2.6218870513600874,1907.3257010494935,5,5.1514131355068375,0.773455348687387,-2.3947873658367484,22.090160369873047,-0.388987
s55_n300,300,0.795362,517.894,1625,-13.80625951361408,4.999637413024902,0.3920185016936943,0.18666666666666668,3.6942973356149285,2403.2926625967934,4,8.136201615010215,28.846281887678877,-47.13282857281479,18.142257690429688,2.168183
s55_n400,400,0.79170675,885.636,1082,-10.895911285051099,5.34135341644287,0.2096748908116219,0.0,3.980058989726543,3815.191376971304,9,12.160691858402542,44.431850502643314,-52.20847569901583,21.211441040039062,1.001541
s55_n500,500,0.8125642000000001,1183.78,1746,-29.983343239669786,4.803542900085449,0.33289302237976326,0.232,3.695080871152649,1877.3915306238075,5,3.978541875543048,57.925098403977145,-88.7854108209372,21.777820587158203,1.793127
s56_n300,300,0.8224640000000001,601.491,821,-21.26405310360255,4.912503242492675,0.14927594028981128,0.0,3.275810023398456,1438.6303110114295,3,2.7576918962083874,43.22473007775346,-76.50319920814809,19.092941284179688,3.100650
s56_n400,400,0.768972,491.727,1149,-11.369145353101061,4.826221656799316,0.22748907622923548,0.0,3.3233103901368852,2227.3228784963453,5,9.190554040921684,27.970792321887995,-24.272111343067564,23.756032943725586,0.740343
s56_n500,500,0.7997102,976.94,228,-43.20880659230145,4.517756462097168,0.40131680635928196,0.204,3.5232729195228494,1536.2425881425152,2,2.8890157250161295,60.87626938219763,-121.82467466486793,23.6324462890625,3.204620
s57_n300,300,0.8118133333333335,574.491,498,-7.986087125083131,5.567970466613769,0.13939404926993626,0.0,3.4627164769680197,690.7758784445207,0,1.4488626629833425,51.36490670181222,-47.20894306372976,18.083295822143555,2.404192
s57_n400,400,0.7810575,764.859,1,9.527632147486926,9.761818885803223,0.4407044381082994,0.245,3.7979099313285296,1937.5567379454844,8,6.116761574458689,46.25985019859027,-19.1801353001829,19.13072395324707,1.942314
s57_n500,500,0.7941202,1370.39,439,37.445643024963104,9.762334632873536,0.1833513650875734,0.0,2.974334773175281,1788.2264883239418,1,2.414707363668285,106.73431831935943,-25.095583654956492,21.9167423248291,0.242804
