protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s47_n400,400,0.800759,455.673,28,4.704977687000493,8.932433128356934,0.49398885611002913,0.4825,3.439040220919711,567.4754280096832,1,1.6867906650715725,125.11498107515034,-93.01154612427064,20.7221736907959
s47_n500,500,0.7863292000000001,1044.58,439,6.452036793866179,9.348254203796387,0.28161997100597214,0.042,2.198286387689892,1073.6818767993732,2,1.0303881081405664,22.138039107311368,-4.95624750094577,23.328018188476562
s48_n300,300,0.804824,400.751,1064,4.453709934327044,8.784993934631348,0.3333465124578377,0.08,3.8158664101221484,1324.7958611156905,3,1.7519498293029543,63.320032903085064,-46.08604520090176,18.064714431762695
s48_n400,400,0.820329,801.707,1378,-53.03252267655576,4.364632225036622,0.40606860835059977,0.1975,3.6603873385572023,2019.3332165956747,6,5.413662364636274,28.52598521458605,-107.23158775457665,20.539838790893555
s48_n500,500,0.7959004,1276.25,4123,78.62109601175109,10.218061637878417,0.23262798157618483,0.012,3.5691017406140957,2679.3729998602994,6,10.122736929108763,166.3888387090401,-7.511061423450208,21.50587272644043
s49_n300,300,0.7707376666666668,894.748,2226,6.193535508868935,9.846981620788572,0.38465918047729536,0.08666666666666667,3.5088228021947443,1985.5219968327924,6,6.709785955549916,14.012917713186326,-7.094121582759367,17.387331008911133
s49_n400,400,0.78571325,529.327,570,-10.190651045248508,5.071595573425292,0.3418188016427805,0.135,3.9664301605013175,4188.057567444846,10,12.522855452810848,45.37620036467038,-41.78920961590403,20.290769577026367
s49_n500,500,0.8064828000000002,846.731,2565,24.69884855571938,9.381713294982909,0.08763751089834558,0.0,3.0511647522251537,1274.7188142641235,1,1.502125408730116,112.53612475835402,-54.60671493626161,23.259334564208984
s50_n300,300,0.7817426666666667,490.096,1021,-8.892002415039961,5.308670997619628,0.2969853022783687,0.08,4.022401035731696,2311.061912248395,9,7.6217254527132114,33.978127959312296,-33.09717107636759,17.904565811157227
s50_n400,400,0.80609625,674.339,330,-42.66538896296281,4.861291313171387,0.547406753494925,0.56,3.867054938377037,1862.839859490873,2,5.400536787884272,19.75983203718901,-89.81461788580975,20.793867111206055
s50_n500,500,0.7833701999999998,949.237,5784,-0.20412541214591307,5.57001667022705,0.158239295971954,0.0,2.1838022078999533,9929.522043218316,25,65.62103535815012,0.0,0.0,20.624967575073242
s51_n300,300,0.7949210000000001,472.269,1129,4.865685391741955,10.532538414001465,0.39117185525002945,0.18333333333333332,3.421535380510601,1296.1322201496998,4,4.743108425510748,54.82221767784857,-30.514419241127186,17.433353424072266
s51_n400,400,0.8013917500000001,631.968,2546,10.588951940780817,9.03654956817627,0.12652190267730629,0.0,3.3309888154409015,2124.5022632839323,5,3.816420881563135,86.22863856177571,-51.189895510095894,21.15337562561035
s51_n500,500,0.7807664,1420.59,74,15.557678120812716,9.673884010314943,0.4580172521328558,0.296,3.650380718131454,2000.366636158495,5,7.938954183087008,26.56858502527805,-10.052805118529221,22.850671768188477
s52_n300,300,0.7967636666666668,431.532,783,-12.962253620261286,5.082281303405761,0.3852926280862138,0.13333333333333333,3.6011771132749724,1746.2205488963057,5,5.292051247623149,41.375415993348085,-44.57656522170755,17.58755874633789
s52_n400,400,0.8059687500000001,828.608,1516,-39.920861685158926,4.506161308288575,0.3026246931221339,0.0525,3.9356539967923334,2297.3258480829436,5,6.142552380354791,38.838125405097514,-93.43108769059107,20.671573638916016
s52_n500,500,0.7872878000000001,833.855,0,0.27874398524549804,7.134396171569825,0.17985951066248634,0.1,3.5322805371650228,1294.253172567228,1,1.7547451903826197,95.80424854923638,-75.79720977133653,23.263139724731445
s53_n300,300,0.8050736666666667,414.161,1543,-33.863649818441274,4.297903251647949,0.5438328745724585,0.5266666666666666,3.493949871537824,1209.9804885146295,2,3.5501388032269006,23.136631424489245,-72.4579344877202,17.136310577392578
s53_n400,400,0.8053500000000001,539.047,1273,45.53720547207534,9.73925495147705,0.1232784528499456,0.0025,3.078514839237002,1155.961042818481,1,1.7516713910065305,120.89761295284197,-29.734173224740555,20.564908981323242
s53_n500,500,0.7955374,1130.67,998,10.505837564218957,9.7955358505249,0.46613285954677147,0.316,3.189579215056186,1318.6108715788127,2,4.170572400221192,32.02614903302355,-7.483824344189084,24.505029678344727
s54_n300,300,0.7918023333333334,624.086,130,-4.081326186795252,5.845515251159667,0.09025597280115796,0.0,3.452721670076312,1596.0450801943,2,2.429751719847426,46.554694955240244,-47.18231049068872,18.2083797454834
s54_n400,400,0.7948897500000001,813.26,909,-17.123960107115664,5.383414268493653,0.38185200924608464,0.1675,3.7976007765994395,998.6696349970445,1,3.1822939414364257,51.55083730740793,-75.7984217242189,21.55043601989746
s54_n500,500,0.7935094,1142.29,136,-1.5172620506181418,4.427837181091309,0.510481272280099,0.472,2.5838005162472615,2188.5327195371397,5,6.689486460406819,0.8953289728178642,-2.4117740287616645,22.07004165649414
s55_n300,300,0.7948556666666667,417.329,1093,-10.809557155339967,5.207213401794433,0.4553949763834051,0.25,3.6523624462243753,2143.1374198558938,4,7.049666045343193,30.079599366685635,-47.55397633278999,18.145029067993164
s55_n400,400,0.79225275,689.918,1046,-0.7232320671003833,6.755052757263184,0.2172990182140291,0.0,3.958406736436959,3587.8516385027556,9,11.612348194215894,53.75656925650813,-44.53445581035086,21.21000862121582
s55_n500,500,0.8113632,1038.58,1661,-24.085166339919695,4.901874351501465,0.32175410379691505,0.222,3.635287060113158,2111.093148952259,4,6.229090119816181,62.34843427206732,-78.54619118380148,21.77366065979004
s56_n300,300,0.8178303333333334,411.616,209,-1.3049498308414513,6.321712303161622,0.15103199025974787,0.0,3.2204978488484683,1644.2990473605462,4,2.6776258731232216,52.9558977899412,-54.607703104585426,19.10429573059082
s56_n400,400,0.7686817499999999,435.09,1377,-7.3717892738504815,5.078018379211424,0.23108415937636054,0.0,3.273216146648089,2263.706300053952,3,11.041917073233586,30.884723965973002,-21.587442483475574,23.762863159179688
s56_n500,500,0.8050812,821.595,152,-10.151878151273522,5.411663246154785,0.43195640699112087,0.236,3.3588538718186416,1221.524062278403,1,2.391770808663036,91.7630195792586,-100.49458751626958,23.61725425720215
s57_n300,300,0.8086453333333334,417.922,63,4.997025864269553,8.680555152893067,0.18397577900115683,0.0,3.3576063626167407,788.0117211553288,0,1.5704036363390224,58.03302858744438,-37.093338914607536,18.08233642578125
s57_n400,400,0.7839437499999999,749.713,1,11.637610093532658,9.931499671936034,0.4341045650180465,0.2425,3.8386467517504226,1894.960755664236,8,6.004854948752705,56.004748804472584,-22.11314479502496,19.130674362182617
s57_n500,500,0.7950898,1190.87,283,68.41976199186949,10.25919246673584,0.25551538360309894,0.014,2.919489467398068,1627.445267328623,1,2.21260914955397,134.35849992749672,-8.976794184561278,21.9143123626709
