protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s1024_n539,539,0.7860033395176252,423.525,0,3.260392001581284,10.869708061218262,0.5914013078204742,0.8311688311688312,3.4389278215152186,4269.895217919322,4,6.286723830715882,21.149232247319066,-27.718482103826037,25.081602096557617
s1025_n559,559,0.7933500894454383,1367.4,486,-51.283994099774006,4.22799129486084,0.30948736881876404,0.03220035778175313,3.4784137445463177,1803.037103304015,4,4.308563745648999,28.497206632646797,-108.68739233994569,26.3592529296875
s1026_n631,631,0.8070637083993661,1937.61,1300,-21.302052808267575,5.147077751159666,0.20236325913539116,0.009508716323296355,3.779940865440866,2087.837167678586,4,4.300469956555334,85.03615138599253,-92.10148065312066,23.74923324584961
s1027_n699,699,0.8375680972818312,1760.2,98,-232.54365385330746,4.0500284194946286,0.8029285026816069,1.0,3.4177021070742937,1753.8697520994524,6,3.79627988961412,7.704477010622252,-362.1525183772345,25.542823791503906
s1028_n707,707,0.8124577086280058,576.029,1133,-116.59755347791511,4.373669624328613,0.3898485985858762,0.21923620933521923,3.3313218036745154,2007.0840064293873,2,9.859251728841262,29.71331343693913,-220.6684499304283,25.388198852539062
s1029_n783,783,0.8145630906768838,1060.53,921,-68.17335249240271,4.364518547058106,0.4012700715896417,0.19923371647509577,3.5313296536859426,2637.4942743781394,6,8.415227497899645,109.8871392736182,-172.9860273064312,28.275739669799805
s1030_n305,305,0.7898547540983606,654.828,190,-5.7787381550974075,5.75451602935791,0.39329435266919704,0.10819672131147541,3.8170391196906253,1865.6366497811023,7,7.066714284182577,27.834908923549175,-27.11539800971314,17.562728881835938
s1031_n364,364,0.7921513736263736,514.555,1787,-18.563198105804247,5.070572471618651,0.3438673933181813,0.14285714285714285,3.5693016738326655,1272.7130321931418,1,3.9729843948403585,44.587251278691134,-61.85947375801864,18.95292091369629
s1032_n421,421,0.8109933491686461,1043.38,1396,-64.49214518873538,4.355083274841309,0.45074578845488317,0.3657957244655582,3.67205983033008,1057.139369213648,1,2.890672219254626,30.451269145543918,-118.53439118835826,21.43041229248047
s1033_n460,460,0.7754504347826086,605.25,157,0.5161484590815979,8.48837490081787,0.2189385188877252,0.03695652173913044,2.7872178361001327,9267.190764287665,24,63.84297775672759,9.065563016958608,-3.6516260389227533,20.297372817993164
s1034_n545,545,0.7926752293577982,1482.22,468,-11.429226620974575,5.243249320983886,0.1894645983888539,0.01834862385321101,3.4967626875206226,2489.675736281006,6,6.568102874569999,89.96628253870125,-77.45381266491896,25.140867233276367
s1035_n581,581,0.7996370051635112,1196.69,6262,-24.9701417255405,5.056760597229004,0.1490541595248105,0.008605851979345954,3.604259298186716,2119.553713839744,3,4.533837768561926,73.26277186147499,-103.48411772523417,24.461992263793945
s1036_n642,642,0.776736137071651,218.994,490,1.509538534036177,9.954450416564942,0.24709827623635405,0.0,2.4579558840416706,9715.880749110642,27,74.42224170303643,3.710189461375948,-1.978227668314973,21.17103385925293
s1037_n682,682,0.7930648093841643,1704.98,1225,-0.38676235177790375,6.752438163757325,0.1813347095419679,0.0,3.054930229474088,4277.0516420277,12,20.631565619232198,66.42807745878488,-48.7587497846197,24.247249603271484
s1038_n718,718,0.7975289693593315,1541.06,2480,-10.277405000813317,5.366703605651855,0.24252356977560413,0.004178272980501393,3.2253618697648294,4752.735217452394,14,23.04562449900661,77.87292025293155,-57.25171404811874,26.430871963500977
s1039_n794,794,0.7959263224181361,1755.04,504,-76.14993364627779,4.516449165344238,0.20276585387319665,0.027707808564231738,3.5934868633246846,3030.7084795070446,4,7.033121575548261,77.54476898588804,-169.47659852684984,27.031288146972656
s1040_n323,323,0.7872482972136223,687.846,796,-14.789767895229328,4.956894493103026,0.3644252732966983,0.10526315789473684,3.8825229820165927,2576.0404178328185,8,9.709142816446132,23.032670170299827,-38.36429533185835,18.516990661621094
s1041_n398,398,0.8120349246231154,919.727,1282,-36.91344476469909,4.639335060119628,0.2971590062405655,0.01256281407035176,3.7915960800821424,2023.6871905063083,5,4.833181992447915,39.17728194666641,-90.1941768383237,20.50041961669922
s1042_n440,440,0.8286834090909091,414.298,15,-110.78455567095077,4.0500284194946286,0.6219567777858845,0.75,3.3922019070842366,1546.427993251012,2,2.4446369023856107,16.485748141699126,-165.1125231658714,22.22800064086914
s1043_n457,457,0.8013647702407002,786.566,832,-18.996770751260446,4.651498603820801,0.5977404211640843,0.8140043763676149,3.222098819159983,1134.7474396968903,1,3.455197855911843,13.697068493464545,-39.90540011825064,25.367084503173828
s1044_n534,534,0.795412734082397,1009.14,1345,-16.437966727788705,5.331463432312011,0.46025247350031195,0.34831460674157305,3.5793734160892847,1579.9451062664614,1,6.740698189804986,70.63085211305403,-71.68436657917597,23.702592849731445
s1045_n584,584,0.7985008561643837,464.444,344,24.0095256523999,11.346774101257324,0.4162164214312057,0.1695205479452055,3.1414843714299687,1743.516057629489,2,9.085672460940842,107.42825828417818,-46.905079685549495,23.04536247253418
s1046_n640,640,0.7687118749999999,980.825,1056,-33.57870313706864,4.3530370712280275,0.2861252919676232,0.040625,3.6258261199122934,5646.046358229158,27,27.315779870069022,57.02177138616289,-98.56618568807474,27.278018951416016
s1047_n672,672,0.7930078869047619,1743.13,3249,-44.89089932547459,4.944958305358886,0.22380285990665336,0.013392857142857142,3.936999319384244,3709.6938231924432,13,10.219082461664742,74.5384298764848,-140.48028460816914,29.173824310302734
s1048_n717,717,0.7802863319386333,1142.2,259,-52.336380677097324,4.578460502624512,0.3743777590131999,0.11854951185495119,3.724476351712376,1314.6925056641853,2,2.57639608009092,24.75265898788958,-95.06624602148942,25.80803680419922
s1049_n750,750,0.7918371999999999,1815.04,1130,-22.744209667765404,5.529660987854004,0.2880109978433187,0.024,3.682246785052709,2318.647535765573,5,6.028302779525532,122.39925873676461,-116.13108904043908,28.53011703491211
s1050_n342,342,0.7943450292397662,671.683,2170,-14.859828156990154,5.036696434020995,0.326498182380633,0.07017543859649122,3.5693961717829263,1234.3947353631045,1,5.718789778618578,44.52149437086588,-58.924156647190614,18.380245208740234
s1051_n364,364,0.8320796703296706,659.92,482,-96.15838291015963,4.106981086730956,0.24844276674415441,0.08791208791208792,2.9522281594891213,955.1294099006398,1,0.4913739454301499,41.798444424688554,-166.81397746875808,21.40367889404297
s1052_n449,449,0.7921035634743874,1154.2,263,-30.460638240829997,4.0500284194946286,0.7219794151017995,0.9821826280623608,3.158806664883,2873.266598624921,6,13.620320045772312,1.9947363903368172,-18.49945455014543,20.801071166992188
s1053_n469,469,0.8289799573560768,734.003,1532,-136.01518713863936,4.0500284194946286,0.6339645387899083,0.746268656716418,3.465588195891337,1150.538906663622,3,3.0093803726127897,17.342260444982063,-235.88343718727597,22.781307220458984
s1054_n536,536,0.8075488805970149,890.569,16,-13.407117966355699,5.300372505187987,0.24555607909923158,0.0,3.3828788043783082,1505.119154044829,2,2.042602713441995,90.42709010507255,-91.54810587433533,24.422529220581055
s1055_n566,566,0.744913780918728,2244.03,1797,-15.675289056235918,4.0500284194946286,0.12139127041810739,0.0,3.311757594123136,2715.3316612068206,3,10.651290560590079,6.6925130738277705,-29.035490387322792,25.143802642822266
s1056_n606,606,0.7455740924092409,1120.91,5781,-4.224092287935538,6.276070594787597,0.04829833885711776,0.0,2.7289124502043727,1565.0933670901156,3,2.9382434526483148,2.6250075630021095,-9.483676348568203,25.02773094177246
s1057_n697,697,0.7880690100430418,1565.83,1374,-2.400927924012265,6.020067787170409,0.15898948454914105,0.0,3.22967356569262,2968.3062102245276,9,9.74703233529177,67.07083939655891,-53.80863821082459,24.300283432006836
s1058_n700,700,0.7743997142857143,1841.58,1,77.1961368764449,9.73519344329834,0.18183564398317625,0.004285714285714286,3.3172545537800877,3041.2156661041167,5,15.110587612612747,201.22916225115264,-56.18335831486873,28.024633407592773
s1059_n785,785,0.796819872611465,1511.44,1432,-119.2917516768699,4.0500284194946286,0.4334613728396514,0.2878980891719745,3.678395715209271,2419.694029676609,3,10.589601475999148,44.97458485896115,-210.918462647441,29.211313247680664
s1060_n305,305,0.8021836065573771,532.683,452,-13.4212720539062,4.887039375305175,0.2683091306174195,0.09180327868852459,3.8577970106821327,1813.3591295650358,7,2.9824229864465845,33.06876808910666,-43.85288127693045,17.3891544342041
s1061_n356,356,0.7858137640449437,449.657,320,-4.068214074261981,5.746672248840333,0.4521306356767835,0.3342696629213483,3.51608029600702,2636.420024128139,9,10.951612024468048,42.39402781016659,-32.93446573306006,18.662090301513672
s1062_n411,411,0.8029513381995135,1036.64,771,-28.210741459866384,4.944219398498535,0.36323820561155684,0.16058394160583941,3.87335560081858,2310.8854859947064,5,6.033718070354701,39.78770592815395,-83.81548012012261,20.755775451660156
s1063_n467,467,0.8134858672376873,1101.61,2067,-35.69840113106116,4.846058464050292,0.28429674125006005,0.027837259100642397,3.658735790940398,1837.7898064963838,4,4.627582159328423,54.07031891587296,-105.55726644797048,21.857851028442383
s1064_n533,533,0.7878300187617261,1110.23,26,22.63573554078389,9.916865348815914,0.49581416640441517,0.4540337711069418,3.5147870398431227,961.5293155731189,1,2.5797425463404915,85.50293528121563,-38.45679560593355,23.388748168945312
s1065_n590,590,0.7795527118644068,1387.68,10454,14.556766676159079,9.187276649475098,0.05377213763969623,0.0,2.952489587813171,2744.224746751463,2,6.142407574814798,68.34867470846393,-53.62340521379416,23.864870071411133
s1066_n645,645,0.7782651162790698,2577.15,1431,-3.5095313646328767,4.232879447937012,0.43980717485996323,0.18294573643410852,3.191319837071422,1332.040241488655,1,3.620127824822264,2.022060702624109,-2.480022456726015,23.695531845092773
s1067_n657,657,0.7983815829528157,34.6791,6,-0.4996453124586552,5.275022315979004,0.4203128071739462,0.2968036529680365,1.7881133568659466,8539.998372261436,24,65.04999844362985,0.0,0.0,24.25710678100586
s1068_n742,742,0.775570485175202,1176.22,462,-0.5116333244466671,5.272294044494628,0.18414710890675942,0.0,2.6234402382386843,15901.77563228074,41,106.57548967848267,0.0,0.0,24.90972137451172
s1069_n752,752,0.7637081117021276,1113.44,3055,-15.331974232824184,5.1800443649291985,0.15084536215512964,0.0,3.0574695024196252,1634.8917896311737,0,7.541128825333405,9.230941284616756,-17.318509792823537,25.771039962768555
s1070_n308,308,0.7996724025974026,1192.98,250,-28.337983737749898,4.270052146911622,0.4272210391051349,0.16558441558441558,3.877071433000372,1555.868099259002,3,3.9466062840117693,18.158005669161657,-66.91076359220972,17.995378494262695
s1071_n365,365,0.8115654794520548,974.828,518,-24.308235564023086,4.655647850036622,0.357508339449699,0.0958904109589041,3.6005247619177623,1361.0408833766485,4,3.435399734921721,34.065738390185935,-56.26300659153735,19.090742111206055
s1072_n423,423,0.7937839243498818,909.379,886,-6.153629266743522,6.132154273986816,0.28643170491455566,0.0591016548463357,3.7289632340201844,2735.809658300675,12,7.878074948330951,42.521560961616444,-46.394737633555316,20.361103057861328
s1073_n471,471,0.8132333333333335,1080.92,2590,-30.313036627190797,4.826846885681152,0.18629267204548552,0.0,3.446926517562327,2188.510378099378,3,3.8314133243846364,59.14583257792891,-99.42142613809712,22.52201271057129
s1074_n536,536,0.7997115671641791,515.771,3100,17.336426900223856,11.212873268127442,0.327787255794558,0.07462686567164178,3.086940159301995,1264.5530627250416,1,5.713480889501587,102.49612837792503,-57.487173901577094,21.86641502380371
s1075_n590,590,0.822907966101695,1790.3,400,-154.5484673833875,4.0500284194946286,0.7338184487021836,0.9796610169491525,3.407896220494237,1327.0083366083009,2,2.8113856735360416,5.070047079870031,-246.87846375397393,23.861114501953125
s1076_n628,628,0.8369476114649682,712.035,3700,-219.53851747831254,4.0500284194946286,0.49897163803953476,0.445859872611465,2.951933579367763,1796.9319914471048,0,3.7398491510038374,13.290701545601602,-323.9410288734177,26.245594024658203
s1077_n650,650,0.7857267692307693,1142.37,1857,6.991950678303596,9.260835075378417,0.3063819302886917,0.07230769230769231,3.5976422384939766,1635.636714847325,2,5.187397397474676,114.63395519427041,-74.92688972892725,23.92839241027832
s1078_n709,709,0.7943139633286318,1684.85,7760,-16.72121211979396,5.404558372497559,0.07712480654775423,0.00846262341325811,3.4829596234222935,3189.253094547746,5,8.43708943592458,87.09690170164694,-96.7928192837551,26.603042602539062
s1079_n772,772,0.8005775906735753,1600.69,3237,30.580488803072427,9.42800159454346,0.16162841499070713,0.010362694300518135,3.1585385381704083,2417.739170669545,2,5.39827532775733,109.08957984509553,-62.654184429761656,26.2991943359375
s1080_n328,328,0.7939975609756097,558.144,1170,-7.64479804473747,5.633733177185058,0.4660953729470933,0.3384146341463415,3.6641792039516763,1580.307157227205,1,6.712320240474502,38.16471795207936,-37.8048248107094,17.872724533081055
s1081_n377,377,0.7720702917771884,1314.1,1111,-17.483126042934895,4.0500284194946286,0.3035488518954679,0.03978779840848806,3.5792370416924926,3215.1117990860744,11,9.686552376641632,11.801009030662296,-13.758353474266784,19.32083511352539
s1082_n437,437,0.7855448512585812,698.716,647,-53.139630090864934,4.0500284194946286,0.4970184556244628,0.4462242562929062,3.236403141490846,1207.811808504973,0,2.826937281196075,8.795448087763491,-75.80737707181616,20.233211517333984
s1083_n450,450,0.7886933333333334,541.158,22,-46.03443753702024,4.459610176086425,0.45063191889698156,0.2111111111111111,3.52915422431536,1750.657402481601,2,6.218677837195528,21.773656106022955,-69.658017305767,22.64193344116211
s1084_n510,510,0.7951101960784315,896.373,61,-48.205680019136864,4.0500284194946286,0.6530983553697223,0.8549019607843137,3.690622156935141,1542.5300912387881,3,5.802233210467618,15.556919191874506,-86.98901441599448,22.591350555419922
s1085_n564,564,0.780634219858156,1477.65,0,-18.25568872485753,4.0500284194946286,0.5273990515111218,0.6861702127659575,2.523788476466893,2812.0589184255405,3,20.112520293647453,0.0,-6.179804891093661,28.84916114807129
s1086_n600,600,0.7925036666666667,68.4169,43,-0.49853455141881153,5.587750434875488,0.19983384677563806,0.0,1.974334979322327,12639.848418559297,31,95.41254437590572,0.8839961984614659,-2.6359669169922006,24.00157356262207
s1087_n652,652,0.807475,1346.64,283,7.582697416304455,8.92166690826416,0.2885610053544879,0.015337423312883436,3.33031996918073,2042.7550747192784,2,6.0144286223954415,73.84255001407959,-52.160518334584864,24.969125747680664
s1088_n735,735,0.811074693877551,1385.23,1102,-8.470013960434251,4.754604530334471,0.5199356580406314,0.617687074829932,3.0414447088948466,3486.2439949319,8,15.445635320663404,25.564120272115595,-31.670320167497906,25.24230194091797
s1089_n778,778,0.7936544987146529,1034.79,763,-1.496713090544601,4.369065666198731,0.5040698365645697,0.4845758354755784,2.7277370903858604,9857.6061057118,31,71.82702320526474,0.2433206860251249,-2.3199506073927774,26.80401611328125
s1090_n333,333,0.7884567567567567,363.837,3281,30.74210638115307,11.882957649230956,0.3768997983548458,0.13213213213213212,3.2319734397117794,813.9926946144768,0,2.8697779492360445,92.12561955107515,-20.416775667188254,17.819189071655273
s1091_n397,397,0.8059037783375315,955.085,2137,49.5380552331673,10.008474922180177,0.30690383687072953,0.05793450881612091,3.4835055741516725,2823.3361846764196,5,11.151383122794943,130.8666368332048,-13.941926717921266,21.49764633178711
s1092_n442,442,0.7965733031674209,978.125,2970,-31.967272365168384,4.783024024963378,0.12212936296758026,0.0,3.5858050349503765,1821.4322927917267,1,4.39846171811492,48.251724323050986,-90.46611350082458,20.782028198242188
s1093_n486,486,0.8094462962962963,1213.81,1299,-26.72761553971091,5.0413003921508786,0.16899452930507997,0.0,3.612135084390773,1584.954064996662,2,3.5771376252573734,55.92910199028335,-89.9875816623969,22.043685913085938
s1094_n524,524,0.7714,1790.86,498,-4.205617380742767,5.596674156188963,0.42833776037364824,0.25763358778625955,3.5620860190337917,1176.2950528285703,3,4.923071636437362,6.4170680536239155,-8.809880829923143,26.194442749023438
s1095_n592,592,0.7980944256756757,946.624,1945,-33.93452525819137,4.95575771331787,0.3613869109705936,0.19763513513513514,3.5364025995820136,1024.0617824936803,2,1.2263923621891393,57.108914237597574,-83.72487236663466,25.310134887695312
s1096_n618,618,0.7915215210355987,1236.46,92,-12.492308095752016,4.863905906677245,0.3615401900318684,0.10679611650485436,3.425155615809585,3063.823485917563,9,15.140681571852271,33.81783342277026,-41.2380514974852,24.86890411376953
s1097_n677,677,0.8170852289512556,989.664,11,-40.321471311111196,4.763755607604979,0.5197525369730963,0.6070901033973413,3.4870833235784846,1312.837390505287,1,1.5860215286307016,53.397914970060555,-142.17688799205163,26.133872985839844
s1098_n708,708,0.8013881355932203,1155.4,1354,-44.355365852664164,4.761993598937988,0.4619995757675982,0.3347457627118644,3.4687495445728773,2118.6737086669177,5,12.504146617767233,61.5135895385854,-129.08898806696607,24.844480514526367
s1099_n768,768,0.8032589843750001,753.113,874,15.455211140213976,10.857330131530762,0.3957568222908317,0.19791666666666666,3.0316735231288003,951.6286485242938,0,8.988707799112234,130.86289529225087,-75.64921044745208,25.3486270904541
s1100_n339,339,0.7904575221238939,723.679,1781,0.5187713108201066,7.703411293029785,0.22291335637856677,0.0,2.8917390243009433,3343.8907988301185,9,18.12373877896818,29.54350430278606,-14.174640128357584,20.41657829284668
s1101_n380,380,0.7890749999999999,913.581,4669,-7.491069426234681,4.0500284194946286,0.2944280336160396,0.0,2.9362164996641544,3388.471325370817,13,9.575585602473229,0.48414617865946447,-7.445355423369126,19.095136642456055
s1102_n449,449,0.8045890868596883,749.033,2767,-21.012887314839915,5.072618675231933,0.16997267678037567,0.015590200445434299,3.492263159312162,2404.4433629623813,3,5.086839456786973,63.48281228063881,-86.09300677303165,22.40201759338379
s1103_n486,486,0.8029448559670782,1241.59,2328,-10.216508600740625,5.434285163879394,0.11349503173163475,0.0,3.548126958509898,2354.9201284605383,3,5.132972734530937,72.71414804886291,-78.17357582575451,22.09386444091797
s1104_n506,506,0.8185391304347827,867.188,6537,-53.22628593095743,4.640926551818848,0.17014780630277854,0.01383399209486166,3.1994336762270086,1194.6052649022631,1,2.271511479908626,47.658184314572594,-131.3505756271092,21.86634063720703
s1105_n599,599,0.7863186978297162,59.2666,30,-0.5026423154556581,5.274340248107909,0.4310914448614201,0.18363939899833054,1.9285423663060888,8881.757100950454,17,63.80990528997046,0.0,0.0,22.92537498474121
s1106_n616,616,0.8125650974025975,545.229,2464,-36.39376566410756,5.198687553405762,0.4071576698572104,0.2012987012987013,3.2553098403271905,1882.2799771029527,1,5.216472033584483,90.27198234277984,-126.42279163744666,26.140565872192383
s1107_n694,694,0.7717005763688759,1270.32,142,-51.48744154948162,4.0500284194946286,0.31765598318772226,0.001440922190201729,3.32629010168998,5972.42508089627,18,20.704344921954828,0.0,-54.975297048040765,32.47944259643555
s1108_n746,746,0.7772333780160858,1036.58,38,-41.710828699821455,4.9110822677612305,0.42105816288068315,0.18498659517426275,3.442136232072484,2254.8134076622778,4,5.161687607560064,8.76251347460966,-87.52321759026933,28.26022720336914
s1109_n775,775,0.7929363870967743,1955.85,811,-4.516216070661249,4.0500284194946286,0.513363873183661,0.4464516129032258,2.861793423214452,2200.5895417680176,4,8.740816329220092,1.8908983365102743,-2.6064848328192234,25.760589599609375
s1110_n318,318,0.8215672955974844,880.323,1390,-44.33198219096308,4.398451423645019,0.27139566400914505,0.015723270440251572,3.4905225206448955,1288.4748032820462,2,2.177596310535934,30.496876303501125,-87.61449698875835,18.97987937927246
s1111_n360,360,0.8132458333333333,994.981,1499,-6.3996810442966705,5.4356492996215815,0.19877741276111638,0.0,3.577521890302152,1623.3748356994392,3,3.2346431951820613,54.2225499502591,-56.97945599824463,20.008934020996094
s1112_n415,415,0.8081481927710845,791.339,382,-29.10685813776152,4.694412040710449,0.3391834375875333,0.11325301204819277,3.522936781613507,1874.7954555329252,2,6.781106101953312,35.43971860075312,-75.65584598259893,20.942045211791992
s1113_n464,464,0.8028327586206896,1460.61,183,-22.951366720146012,4.966784477233887,0.33979481715778576,0.16594827586206898,3.748284126019784,1960.2201849905434,3,6.975580342645707,49.25998988998788,-75.45192032595234,21.893795013427734
s1114_n507,507,0.7839157790927022,1521.94,184,-36.51897161304775,4.084188652038574,0.398312050027451,0.14201183431952663,3.816082802004448,2267.9885849783946,8,7.0063656372836505,18.311226186101152,-64.1381455304134,23.727258682250977
s1115_n591,591,0.7972282571912015,1294.42,356,-40.86286236410206,5.061194038391112,0.40083819666935505,0.20642978003384094,3.820740853847002,1955.7876857745662,4,7.948865849732047,51.64912730524729,-100.78451942123988,23.6650390625
s1116_n602,602,0.8046923588039867,650.926,590,-69.96971890067866,4.387140464782715,0.3321811307649417,0.07475083056478406,3.735069941068789,2688.731889693309,1,8.104528299128031,29.79398489226103,-142.24539983486898,24.590913772583008
s1117_n659,659,0.7669358118361154,935.02,133,-30.995306607056158,4.7830808639526365,0.3088672128090374,0.048558421851289835,3.2390917361233855,868.7303263433349,1,0.7212017950925333,27.164056456012442,-65.06798373212273,25.88272476196289
s1118_n721,721,0.8017735090152566,1415.44,6877,-40.18439440533099,4.839521980285644,0.13094646920235428,0.0,3.369219200644041,2181.6745291690227,2,5.587741778314005,76.70354486346866,-138.14826167449073,27.602903366088867
s1119_n759,759,0.806207509881423,943.269,819,-101.02434513041462,4.340930366516114,0.2634270822004844,0.08168642951251646,3.716854797737856,2508.8350521224957,4,11.057204945187339,47.47929296980101,-173.35960111071475,25.337007522583008
s1120_n312,312,0.7861958333333333,659.909,1106,-3.924165130189799,5.944756126403808,0.2874510745846152,0.009615384615384616,3.7636630032335376,2310.038177795358,6,6.402035099224975,43.989003120507626,-35.488960392728565,18.24823760986328
s1121_n361,361,0.7982371191135733,809.716,3023,-4.324958484765759,5.67295207977295,0.1147746904095271,0.0,3.668557686072236,1999.6896267138086,2,4.657914508727458,59.438658372419674,-49.47333226228341,19.39209747314453
s1122_n429,429,0.7868062937062936,523.899,62,-14.244056336521588,5.279796791076659,0.3802727523570104,0.0,3.302947077487226,2169.5360932103686,15,6.6768517028215655,21.14681985169319,-42.06862933812188,23.727025985717773
s1123_n482,482,0.7811016597510373,1426.87,31,13.484895628652264,9.67820339202881,0.5139696680837078,0.6327800829875518,3.6071758100102715,2335.834751921359,4,5.812227417524488,39.10791044434528,-11.147143061223696,24.803735733032227
