protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s1102_n449,449,0.7864298440979954,957.785,1481,-19.526310086414625,5.069208335876463,0.21943254339919838,0.028953229398663696,3.989609373849833,2754.310843167334,7,10.288495419432934,42.29502378339809,-65.42030086521633,21.244117736816406
s1103_n486,486,0.8059946502057612,1324.67,379,-8.959401859803762,5.4863496780395495,0.34725041149067715,0.06790123456790123,3.4506211690315602,3340.229897762723,9,14.894259221586065,53.415394261526764,-46.05795659200655,23.273229598999023
s1104_n506,506,0.8160219367588933,512.836,1751,-64.44415264582341,4.532534599304199,0.36646141833376766,0.16403162055335968,3.4871905545209856,1264.5020384610862,1,3.075279333152971,42.744428061190156,-145.60735206519564,22.469970703125
s1105_n599,599,0.7805889816360602,713.019,56,-19.259598989182063,5.5297746658325195,0.4009979950299591,0.0,3.4341212280746407,1148.049017174658,2,0.3572571269753052,38.36751153055937,-28.883126511815547,27.8612117767334
s1106_n616,616,0.8076720779220781,1050.14,4802,-93.11971261256986,4.3975419998168945,0.14908961960319403,0.0,3.3435814731328315,1375.9975946210564,0,3.4939816128448165,46.42913385700257,-156.31238682261227,23.840221405029297
s1107_n694,694,0.7833481268011527,1722.49,1649,27.623783874563753,9.500335121154787,0.41660977268814114,0.13256484149855907,3.1442651558313237,5492.36159470592,19,20.403307643093523,69.80690289290479,-14.591751185677529,29.026512145996094
s1108_n746,746,0.8178296246648794,926.458,992,-247.08092584695595,4.0500284194946286,0.5671246796742941,0.5697050938337802,3.427595921910262,4794.563922285161,16,11.81646888818107,0.6413071936552082,-330.470813880882,26.331565856933594
s1109_n775,775,0.7809739354838708,744.359,322,-15.723837755698469,5.595935249328612,0.42643539125714963,0.22193548387096773,3.5983405609964945,4980.221037542724,7,19.07850843620222,25.554666810919077,-46.95192329954668,30.329055786132812
s1110_n318,318,0.7881940251572327,482.438,762,-26.270963120583176,4.523099327087402,0.09547919720140369,0.0031446540880503146,3.7434950514610392,1816.2141942783578,0,10.93254647998343,26.52307470495842,-51.57040578235058,18.217792510986328
s1111_n360,360,0.7731894444444445,1857.02,2087,-14.237436347825238,4.093282890319824,0.30148011958606563,0.0,3.6583847893665236,2713.0829913632024,10,6.804347152975944,19.606722281975344,-13.977164886974466,19.52952003479004
s1112_n415,415,0.7853142168674698,982.956,381,5.493132564968615,8.929016304016116,0.2738728750645834,0.007228915662650603,3.0353190586910013,3132.441203421207,11,10.77937304802462,34.36269576375586,-19.974676228382343,20.77496337890625
s1113_n464,464,0.8102008620689655,1214.24,781,-15.293717439960076,5.043687629699707,0.318215062257379,0.03879310344827586,3.410859485249739,1757.731670369138,4,5.146855387541285,51.56971536123304,-51.49592737170828,23.0124568939209
s1114_n507,507,0.7947240631163709,1848.51,562,-14.358824439666293,5.065741157531736,0.25202297983612887,0.005917159763313609,3.5862456098434774,2399.3341404145353,6,7.739471880378386,50.0545528251739,-56.68527104288806,22.574548721313477
s1115_n591,591,0.7992363790186126,1106.36,3312,-70.7211001566791,4.473763084411621,0.19062762561971167,0.01353637901861252,3.8295256232571826,2325.1060393492626,2,6.888931968392651,40.42267826178295,-150.23002549752215,23.842321395874023
s1116_n602,602,0.8033744186046512,954.992,91,-30.441547093859263,5.0179964065551745,0.3105426740475586,0.0664451827242525,3.788144053610579,5885.983821613747,20,21.93169891452025,33.75598618334475,-117.75391284167083,25.861764907836914
s1117_n659,659,0.7934341426403643,1504.19,2685,26.761521604153664,9.539789772033693,0.232894711241264,0.06828528072837632,3.2735180706278313,2071.186804698482,2,4.72996684608627,79.08398766608482,-28.90947632558045,24.28622817993164
s1118_n721,721,0.8053950069348129,1109.08,9615,-12.20626998450399,5.47077579498291,0.1486080421435274,0.013869625520110958,3.314449670301377,1623.4373531641727,0,3.7889968516501993,106.67806537440129,-100.3961091060037,26.91577911376953
s1119_n759,759,0.853744927536232,682.456,0,-313.3203850858675,4.0500284194946286,0.7367537137182791,0.9262187088274044,2.8770936802961464,2044.277950152349,0,2.7757210471119915,14.94057920613093,-420.818311581167,26.268932342529297
s1120_n312,312,0.7884208333333333,752.841,709,-3.1088068957677137,5.927761268615721,0.3757732402507604,0.08333333333333333,3.670086811778813,2190.431618894669,5,7.701793502821157,38.44008028731073,-29.450005515053228,18.639179229736328
s1121_n361,361,0.7860556786703603,681.164,1202,-12.389822961695636,5.445993995666503,0.3548110696942001,0.16897506925207756,3.964767693976534,2580.6539669667923,6,8.786378308208404,31.08013430874107,-41.70769054283793,19.179819107055664
s1122_n429,429,0.796269696969697,1269.77,600,-15.952267009711136,5.504367637634277,0.4512385707214232,0.31002331002331,3.8909976213718096,1535.7007365690688,3,6.8227730192970135,59.623437934119,-64.48058611693772,22.021617889404297
