protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s45_n400,400,0.8178285,727.731,76,-65.86093224222387,4.474729347229004,0.7661326617143367,0.9825,3.6111677294029545,1137.5085174646551,1,3.231240088226236,16.79490626791184,-108.57868306733687,19.197847366333008,3.801913
s45_n500,500,0.811625,742.345,1036,-30.577630617871122,5.076256370544432,0.39475972887537486,0.178,3.77125710800708,2982.835321891942,5,8.831131606485618,74.43734618816742,-88.6554219494436,24.038217544555664,3.293269
s46_n300,300,0.8189850000000001,313.656,302,-56.64617531264014,4.0500284194946286,0.6311844705692005,0.7566666666666667,3.526915483234689,1619.4251018891007,3,4.783298187067524,8.70370121256633,-89.52923146579263,17.878276824951172,3.252603
s46_n400,400,0.7714650000000001,1801.13,1095,-16.132472110385716,4.415559959411622,0.26152562392373246,0.0,3.6194499968334726,4963.664713717519,22,14.874025590797872,12.46345279296355,-15.678457488860342,19.841135025024414,0.503094
s46_n500,500,0.8081351999999999,549.871,57,-14.846107448404162,5.566208457946778,0.5746214206408304,0.69,3.5692987002943353,1020.5584931757833,2,0.9183039479315834,36.60090801986775,-62.068500765395115,23.822290420532227,1.560585
s47_n300,300,0.8203466666666667,415.917,1329,-56.53017390378894,4.144722175598144,0.664016733501842,0.8233333333333334,3.33883895824525,1132.6466019825928,1,1.923996587016592,10.898160999156397,-92.14734419119277,17.321613311767578,3.960252
s47_n400,400,0.8176945000000001,425.543,5,-59.869434177654185,4.408682441711425,0.6258790566655855,0.7125,3.5196870245958363,539.7807963686942,1,1.4296639190992917,79.1562137204216,-139.34461210381772,20.7197322845459,5.864060
s47_n500,500,0.7928614,1011.31,571,1.5074709692722852,8.96376476287842,0.3783145310603247,0.132,2.1141829644370347,912.376526528244,1,0.7815709772383269,17.11579432018477,-3.8879185228702404,23.330904006958008,-1.965935
s48_n300,300,0.8191970000000001,297.216,704,-68.05157777570219,4.233675193786621,0.602258606102481,0.7066666666666667,3.618979201362172,1034.7449881177588,3,1.605500956183816,11.11780419975853,-120.18836374972915,18.0712947845459,4.411839
s48_n400,400,0.8390515,661.875,138,-109.66371056851747,4.0500284194946286,0.6257580599055896,0.8175,3.4465597159336325,1714.221473143516,4,3.692399286066149,12.026533286399046,-182.25420616578,20.543331146240234,4.823180
s48_n500,500,0.801501,1271.55,4000,16.876826708634027,9.215513801574708,0.2531739477180545,0.034,3.634175666012017,2784.8521239167953,8,10.264694115712492,105.72565319944877,-35.353707339098335,21.49582290649414,1.455586
s49_n300,300,0.7792760000000001,758.536,734,-6.856355557073002,5.42502040863037,0.5020561321383197,0.5,3.5705834932717724,1986.5453007327612,6,6.834555355296296,12.84632428012096,-18.670427197759672,17.390544891357422,1.230239
s49_n400,400,0.788956,539.108,566,-19.17855673778046,4.692706871032715,0.34672685650346025,0.155,3.9562561839951647,4331.303802915245,11,12.517215426055111,40.992293403912825,-50.020672790089506,20.288209915161133,1.724987
s49_n500,500,0.8206926000000001,829.483,1645,-57.04283190486362,4.6193845748901365,0.15896898114680974,0.0,3.073316181361556,979.3107132484424,0,0.9666638912749659,58.561829468009556,-131.0378077377958,23.24991226196289,3.160971
s50_n300,300,0.7915409999999999,437.447,892,-26.749751099529448,4.452903175354003,0.3986023845599372,0.15,3.984633596362973,2401.7256712120006,8,7.898592479932533,19.743153735123407,-41.95537468864231,17.905763626098633,1.842185
s50_n400,400,0.81558225,652.219,152,-57.55118091641596,4.586361122131348,0.6695732106674555,0.8725,3.7800977948296275,1494.3280549394947,1,3.800034210144667,17.247604744769824,-105.57472470358078,20.78789520263672,3.607560
s50_n500,500,0.7917384,921.219,4212,-21.173830628275716,4.0500284194946286,0.27258351922700014,0.0,2.348912902965049,8463.125769021955,20,52.78820970045048,0.0,-39.917064601546684,20.608783721923828,1.644199
s51_n300,300,0.8179743333333334,341.189,449,-49.06100971870174,4.152338600158691,0.63307755581531,0.8233333333333334,3.4315238436285345,1282.8143249891084,1,2.3934529459851523,19.8897573870729,-85.83356045670624,17.426929473876953,4.080247
s51_n400,400,0.8119097500000001,685.163,2563,-58.196497375551836,4.371168708801269,0.24436742294951397,0.1275,3.423176703804834,1751.905087762323,3,2.711299325469882,30.05885175741149,-113.87979117875705,21.146329879760742,2.960227
s51_n500,500,0.7922362000000001,1215.75,67,-41.06140138431865,4.0500284194946286,0.5555292390147746,0.65,3.7835944026972195,2026.2960764268519,6,6.608377684566046,7.252634496339915,-81.33866520046337,22.85419464111328,0.674712
s52_n300,300,0.8151556666666667,309.394,76,-52.19862822377449,4.249987983703614,0.5957736347972398,0.7966666666666666,3.533175861014416,1841.2048491684823,5,3.601940997029374,14.818596397193181,-89.30238798709712,17.590679168701172,3.413453
s52_n400,400,0.8171785,729.295,320,-58.87666333073507,4.264822959899903,0.4843148933182701,0.4125,3.810014412737075,2197.4469734984177,4,5.263540578745373,32.09306174068125,-119.85381166878688,20.678234100341797,3.370862
s52_n500,500,0.7924776,821.048,0,-24.680611801444968,4.805702781677247,0.2180654594122387,0.136,3.4432686200391966,1333.1997718651462,1,1.825193616998549,64.95105583717066,-85.35609031945066,23.257570266723633,2.688968
s53_n300,300,0.8203136666666667,366.511,40,-59.644765872407056,4.0500284194946286,0.7548992392230887,0.9766666666666667,3.5062031416858317,1178.920820040845,2,2.746964264086087,6.661421810837083,-102.75656168247203,17.12456703186035,3.265350
s53_n400,400,0.82537225,663.399,806,-34.12498026827235,4.82792682647705,0.19865700300472042,0.005,3.1894838002653825,1021.9783825704194,1,1.2353815309942986,59.55888712871618,-91.4000199525433,20.565231323242188,3.995407
s53_n500,500,0.8001186,1166.37,931,-27.326622047612553,4.1567720413208,0.4898170430217949,0.398,3.401873472023979,1714.2221905271297,3,4.566085221242477,11.596448910685682,-46.30662721521793,24.51802635192871,0.975129
s54_n300,300,0.8095773333333334,597.318,10,-38.75477061702073,4.490701103210449,0.2847805286148023,0.02666666666666667,3.490223737896675,1478.1956542265616,2,1.9955934477478998,23.130484860455354,-78.05029939156128,18.206314086914062,2.608194
s54_n400,400,0.8087614999999999,739.767,636,-64.61915036134437,4.39765567779541,0.5233160340215854,0.4925,3.782093664103794,1094.9749840125282,1,3.1544366826075056,20.157669095873217,-130.40694253760725,21.554828643798828,3.101985
s54_n500,500,0.7996994,1058.21,20,-9.495590814807668,4.0500284194946286,0.584307800304845,0.74,2.5594477303812933,1722.1019325669824,5,4.619985935162501,1.7342982655509545,-9.617139410182705,22.066335678100586,0.846884
s55_n300,300,0.8084033333333334,348.769,518,-44.76033966346749,4.124487495422362,0.6074960328198475,0.72,3.641354710892795,2077.7698305503027,4,6.867526080664531,7.323135855104077,-80.39146228592347,18.14841651916504,2.940533
s55_n400,400,0.7997964999999999,767.601,1001,-36.49256912755549,4.6360383987426745,0.3173034924514475,0.1025,3.9703410353912383,3460.9358250431555,11,10.496279475625187,30.746400721087305,-77.06965105875324,21.2155704498291,2.029290
s55_n500,500,0.8216222,992.687,1170,-80.80560410301254,4.187294578552247,0.4783902634778481,0.384,3.634872687890447,1799.9275349751833,5,3.3753995111474984,32.50271810452053,-140.95289641585936,21.76923179626465,3.134984
s56_n300,300,0.8540763333333333,199.369,3,-103.08610992791563,4.0500284194946286,0.7067585770204755,0.9566666666666667,2.8891531075801526,1019.796582540119,2,0.6978338438511474,9.099706148115208,-162.36373171960417,19.091463088989258,6.724034
s56_n400,400,0.7792445000000001,427.108,717,-31.32076801687441,4.298073768615722,0.3180645194113316,0.1125,3.3407496158030034,2140.764432663317,6,8.402820743084023,27.652837164090556,-45.9228716697158,23.761898040771484,1.688558
s56_n500,500,0.8159304000000001,487.146,20,-117.54326787664775,4.0500284194946286,0.5989365282553061,0.668,3.2431710301213212,1462.237935413545,2,1.4925629887341354,17.971955642590384,-196.73175477020123,23.642807006835938,4.374488
s57_n300,300,0.8337423333333334,241.771,1,-45.34345343809149,4.6100061416625975,0.4954910918273753,0.5166666666666667,3.2549195499674837,591.9095011216459,0,0.9797046063296188,27.200262448149065,-81.83785938998386,18.063705444335938,4.429340
s57_n400,400,0.8022065,600.759,303,-43.00334359846791,4.338258934020996,0.44298013382239243,0.275,3.8510615376405086,2027.7682661479364,8,6.102914990083867,27.976113770738337,-76.48507902540779,19.127599716186523,3.491117
s57_n500,500,0.8028679999999999,1119.4,271,11.547870158920333,9.20919589996338,0.29114746058895424,0.016,2.954556920595043,1698.5725118746407,3,2.364544061981627,84.64208005296679,-43.1602536737747,21.90629768371582,1.694739
